text,label
Hey,1
Hi,3
You look amazing I'm the luckiest man in the world,1
Ohh   you're about to get a little luckier,1
Let me see the earrings,7
Oh   honey   the earrings,7
They look great Does your boyfriend have the best taste or what,1
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
Hey,1
Hi,3
You look amazing I'm the luckiest man in the world,1
Ohh   you're about to get a little luckier,1
Let me see the earrings,7
Oh   honey   the earrings,7
They look great Does your boyfriend have the best taste or what,1
My boyfriend really does have good taste,1
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
Hey,1
Hi,3
You look amazing I'm the luckiest man in the world,1
Ohh   you're about to get a little luckier,1
Let me see the earrings,7
Oh   honey   the earrings,7
They look great Does your boyfriend have the best taste or what,1
My boyfriend really does have good taste,1
Thanks for picking out the earrings man,7
I know that there's no hole there   I just really liked that picture,7
Oh my God Look at this,5
Okay   but there,7
I don't care The wires have come loose in your head,3
I know that there's no hole there   I just really liked that picture,7
Oh my God Look at this,5
Okay   but there,7
I don't care The wires have come loose in your head,3
I just thought that if I could follow the wire I could find out what it did,7
And did you,0
I know that there's no hole there   I just really liked that picture,7
Oh my God Look at this,5
Okay   but there,7
I don't care The wires have come loose in your head,3
I just thought that if I could follow the wire I could find out what it did,7
And did you,0
No It disappears back there behind that baseboard For a minute there   I thought it went downstairs,7
But it didn't Say hello to Mrs Chatracus,7
Oh my God,5
I know that there's no hole there   I just really liked that picture,7
Oh my God Look at this,5
Okay   but there,7
I don't care The wires have come loose in your head,3
I just thought that if I could follow the wire I could find out what it did,7
And did you,0
No It disappears back there behind that baseboard For a minute there   I thought it went downstairs,7
But it didn't Say hello to Mrs Chatracus,7
Oh my God,5
Hello darling,7
Hello   Mrs Chatracus,7
Okay   is everybody clear We're gonna pick it upand move it Now all we need is teamwork   okay We're gonna,7
Ross   I really don't think,7
Lift And slide,1
I mean   I realize that his feelings may never completely go away   but,0
Ohmy Gawd   I-I understand,0
I-I am so sorry   I'll go,0
Good-bye Monica    I wish you a lifetime of happiness with him,0
Chandler    you call me when this goes in the pooper,7
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
Yeah   well   she's probably talking to Richard,7
Would you stop that,3
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
Yeah   well   she's probably talking to Richard,7
Would you stop that,3
Do you wanna know the first thing she said when she came back from her lunch with Richard,7
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
Yeah   well   she's probably talking to Richard,7
Would you stop that,3
Do you wanna know the first thing she said when she came back from her lunch with Richard,7
She didn't feel anything for him,7
She loves you,0
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
Yeah   well   she's probably talking to Richard,7
Would you stop that,3
Do you wanna know the first thing she said when she came back from her lunch with Richard,7
She didn't feel anything for him,7
She loves you,0
Really,5
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
Yeah   well   she's probably talking to Richard,7
Would you stop that,3
Do you wanna know the first thing she said when she came back from her lunch with Richard,7
She didn't feel anything for him,7
She loves you,0
Really,5
Yes Now   she feels terrible She really wants to make up You gotta find her,3
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
Yeah   well   she's probably talking to Richard,7
Would you stop that,3
Do you wanna know the first thing she said when she came back from her lunch with Richard,7
She didn't feel anything for him,7
She loves you,0
Really,5
Yes Now   she feels terrible She really wants to make up You gotta find her,3
Okay,7
I found my identical hand twin,1
Ohh   you are,7
No,7
But she just came up here,5
That was Joey,7
I wonder where she is That is so weird,7
Yeah   well   she's probably talking to Richard,7
Would you stop that,3
Do you wanna know the first thing she said when she came back from her lunch with Richard,7
She didn't feel anything for him,7
She loves you,0
Really,5
Yes Now   she feels terrible She really wants to make up You gotta find her,3
Okay,7
Good  I should really start wearing hats,7
I mean   why should I let them meet him,7
I mean   I bring a guy home   and within five minutes they're all over him,6
I mean   why should I let them meet him,7
I mean   I bring a guy home   and within five minutes they're all over him,6
I mean   they're like- coyotes   picking off the weak members of the herd,1
I mean   why should I let them meet him,7
I mean   I bring a guy home   and within five minutes they're all over him,6
I mean   they're like- coyotes   picking off the weak members of the herd,1
Listen,7
As someone who's seen more than her fair share of bad beef   I'll tell you: that is not such a terrible thing,7
I mean   they're your friends   they're just looking out after you,7
I know I just wish that once   I'd bring a guy home that they actually liked,0
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
Awww  But still no,7
No I'm serious   we should tell each other,7
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
Awww  But still no,7
No I'm serious   we should tell each other,7
Really Okay   so why don't you tell me what happened to Ross Junior year at,7
Oh no-no   I can't do that,4
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
Awww  But still no,7
No I'm serious   we should tell each other,7
Really Okay   so why don't you tell me what happened to Ross Junior year at,7
Oh no-no   I can't do that,4
If you tell me   I'll tell you what Phoebe said,7
Okay,7
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
Awww  But still no,7
No I'm serious   we should tell each other,7
Really Okay   so why don't you tell me what happened to Ross Junior year at,7
Oh no-no   I can't do that,4
If you tell me   I'll tell you what Phoebe said,7
Okay,7
Okay,7
So   Ross and I are going to,7
Oh my God He threw up,6
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
Awww  But still no,7
No I'm serious   we should tell each other,7
Really Okay   so why don't you tell me what happened to Ross Junior year at,7
Oh no-no   I can't do that,4
If you tell me   I'll tell you what Phoebe said,7
Okay,7
Okay,7
So   Ross and I are going to,7
Oh my God He threw up,6
No   he visited a little town south of throw up  So what was Phoebe's secret,7
Oh   Nancy Thompson from Phoebe's old massage place is getting fired,7
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
Awww  But still no,7
No I'm serious   we should tell each other,7
Really Okay   so why don't you tell me what happened to Ross Junior year at,7
Oh no-no   I can't do that,4
If you tell me   I'll tell you what Phoebe said,7
Okay,7
Okay,7
So   Ross and I are going to,7
Oh my God He threw up,6
No   he visited a little town south of throw up  So what was Phoebe's secret,7
Oh   Nancy Thompson from Phoebe's old massage place is getting fired,7
That's it I gave up my,1
No-no-no-no  Hey,5
Anyway   I should go Okay   bye,7
Hey sweetie,7
Hi sweetie So   what was with all the whispering,7
I can't tell you It's a secret,7
Secret Married people aren't supposed to have secrets between one another We have too much love and respect for one another,3
Awww  But still no,7
No I'm serious   we should tell each other,7
Really Okay   so why don't you tell me what happened to Ross Junior year at,7
Oh no-no   I can't do that,4
If you tell me   I'll tell you what Phoebe said,7
Okay,7
Okay,7
So   Ross and I are going to,7
Oh my God He threw up,6
No   he visited a little town south of throw up  So what was Phoebe's secret,7
Oh   Nancy Thompson from Phoebe's old massage place is getting fired,7
That's it I gave up my,1
That's right You lose sucker  Please still marry me,1
Oh hey How was your audition,1
I'm sorry   do I know you,7
What are you doing,7
Oh hey How was your audition,1
I'm sorry   do I know you,7
What are you doing,7
Nothing   I'm just practicing blowing you off because I'm gonna be a big movie star,5
Oh hey How was your audition,1
I'm sorry   do I know you,7
